22:46:20.718464,56.4375, 20, 19.1, 5000, 26
22:46:22.719179,56.4375, 20, 19.1, 5000, 26
22:46:24.719854,56.4375, 19.9, 19.1, 5000, 26
22:46:26.721166,56.4375, 20, 19.1, 5000, 26
22:46:28.722516,56.4375, 20, 19.2, 5000, 26
22:46:30.727807,56.375, 20, 19.1, 5000, 26
22:46:32.725418,56.4375, 20, 19.2, 5000, 26
22:46:34.728290,56.4375, 20, 19.2, 5000, 26
22:46:36.727283,56.375, 20, 19.1, 5000, 26
22:46:38.729323,56.375, 20, 19.2, 5000, 26
22:46:40.731879,56.375, 20, 19.1, 5000, 26
22:46:42.732704,56.375, 20, 19.1, 5000, 26
22:46:44.730272,56.375, 19.9, 19.1, 5000, 26
22:46:46.731032,56.375, 20, 19.1, 5000, 26
22:46:48.731911,56.3125, 20, 19.1, 5000, 26
22:46:50.732635,56.3125, 20, 19.1, 5000, 26
22:46:52.733959,56.3125, 20, 19.1, 5000, 26
22:46:54.738892,56.3125, 20, 19.1, 5000, 26
22:46:56.735487,56.3125, 20, 19.1, 5000, 26
22:46:58.736709,56.3125, 20, 19.1, 5000, 26
22:47:00.738337,56.3125, 20, 19.1, 5000, 26
22:47:02.738849,56.3125, 20, 19.1, 5000, 26
22:47:04.739758,56.3125, 20, 19.1, 5000, 26
22:47:06.741978,56.3125, 19.9, 19.1, 5000, 26
22:47:08.741910,56.3125, 20, 19.1, 5000, 26
22:47:10.743198,56.3125, 20, 19.1, 5000, 26
22:47:12.747122,56.25, 19.9, 19.1, 5000, 26
22:47:14.745445,56.3125, 20, 19.1, 5000, 26
22:47:16.748028,56.25, 20, 19.1, 5000, 26
22:47:18.745995,56.3125, 20, 19.1, 5000, 26
22:47:20.748197,56.3125, 19.9, 19.1, 5000, 26
22:47:22.749747,56.3125, 20, 19.1, 5000, 26
22:47:24.749959,56.25, 20, 19.1, 5000, 26
22:47:26.757092,56.25, 19.9, 19.1, 5000, 26
22:47:28.752090,56.3125, 20, 19.1, 5000, 26
22:47:30.754031,56.3125, 20, 19.1, 5000, 26
22:47:32.754142,56.25, 20, 19.1, 5000, 26
22:47:34.755264,56.3125, 19.9, 19.1, 5000, 26
22:47:36.757273,56.3125, 19.9, 19.1, 5000, 26
22:47:38.763696,56.3125, 19.8, 19, 5000, 26
